,place_id,user_id,score
1713,12249,kys****,
1714,12249,Bmw 530i xdrive,
1715,12249,dlduddhr001,
1716,12249,푸른뱀,
1717,12249,leh****,
1718,12249,후훗5851,
1719,12249,93d****,
1720,12249,var****,
1721,12249,멘토한,
1722,12249,나무늘보692,
1723,12249,허썬,
1724,12249,Eugene76,
1725,12249,나나나2943,
1726,12249,딸램스맘,
1727,12249,이희윤2377,
1728,12249,숮엉,
1729,12249,까꿍이137,
1730,12249,keyla7904,4.0
1731,12249,ㅇㅅㅇ9887,
1732,12249,스마트어드바이저,
1733,12249,Taketo,
1734,12249,nga****,
1735,12249,mulgopa,
1736,12173,1eslmlc,5.0
1737,12173,1pob49b,5.0
1738,12173,rkdku8,5.0
1739,12173,1596and,5.0
1740,12173,17snd2g,5.0
1741,12173,abrkei,5.0
1742,12173,g1o49p,5.0
1743,12173,1kd47hl,5.0
1744,12173,18enq00,3.0
1745,12173,fr95ng,5.0
1746,12173,15qocgt,4.0
1747,12173,ni665b,5.0
1748,12173,7mtif8,4.0
1749,12173,b8tgmm,5.0
1750,12173,1grprks,5.0
1751,12173,gcl379,5.0
1752,12173,n3bb4t,5.0
1753,12173,1bk4lom,5.0
1754,12173,ebq5kt,5.0
1755,12173,19kq4am,5.0
1756,12173,8tkdhm,5.0
1757,12173,145hpsv,5.0
1758,12173,o32059,5.0
1759,12173,qu7bh8,4.0
1760,12173,rjglsg,4.0
1761,12173,au1gkr,4.0
1762,12173,11j9v4d,5.0
1763,12173,1j0q955,5.0
1764,12197,11f4qe1,5.0
1765,12197,1as6k40,5.0
1766,12197,1426q2u,5.0
1767,12197,shentv,5.0
1768,12197,vglppo,4.0
1769,12197,rkdku8,5.0
1770,12197,lglhb9,5.0
1771,12197,a600sh,4.0
1772,12197,202vbnv,5.0
1773,12197,7rlokv,5.0
1774,12169,n8le9s,4.0
1775,12169,1jgk6cu,2.0
1776,12169,rulc2d,5.0
1777,12169,tbxj21,4.5
1778,12169,투빈아빠,5.0
1779,12169,sh****,4.5
1780,12169,yun****,4.0
1781,12169,keu****,4.0
1782,12169,bnk****,5.0
1783,12184,1e02b0t,5.0
1784,12184,1jpt9a9,5.0
1785,12184,rla****,3.0
1786,12184,kyd****,5.0
1787,12241,ei95om,5.0
1788,12241,10pj54d,5.0
1789,12241,r71nj6,2.0
1790,12241,kvqj0q,5.0
1791,12241,shentv,5.0
1792,12241,ei95om,5.0
1793,12170,kangsora0421,
1794,12170,마야1166,
1795,12170,도토리32,
1796,12170,ror****,
1797,12170,따부맘,
1798,12170,baby찡찡이,
1799,12170,나너랑반대,
1800,12170,sso****,
1801,12170,serisepomme,
1802,12170,min****,
1803,12170,min****,
1804,12170,mn****,
1805,12170,코스모스250,
1806,12170,Noraa,
1807,12170,pap****,
1808,12170,슈블랑,
1809,12170,햇살가득 눈부셔,
1810,12170,채워니빠,
1811,12170,나루2487,
1812,12170,코스모스250,
1813,12170,poshgirl,
1814,12170,poshgirl,
1815,12170,다니니39,
1816,12170,jwisdomh,
1817,12170,민이파파,
1818,12170,안단테칸타빌레,
1819,12170,세자매4099,
1820,12170,mcp****,
1821,12170,jason0723,
1822,12170,봄눈823,
1823,12170,쏭헤어,
1824,12170,Mjaya,
1825,12170,lym****,
1826,12170,푸른바다91,
1827,12170,dkrnahs,
1828,12170,Moana48,
1829,12170,랄랄라8814,
1830,12170,먹냥무찌,
1831,12170,tae****,
1832,12170,alo****,
1833,12170,par****,
1834,12170,dyne,
1835,12170,Mjaya,
1836,12170,산타7937,
1837,12170,qlsgnl,
1838,12170,자스민3232,
1839,12170,날아올라 나비,
1840,12170,ste****,
1841,12170,twinpa,
1842,12170,눈꽃가득,
1843,12170,무진장35,
1844,12170,hsh****,
1845,12170,upgirl0,
1846,12170,hotdog8586,
1847,12170,하늘123별93사랑,
1848,12170,anne862,
1849,12170,히게이아,
1850,12170,yhc****,
1851,12170,i크리스i,
1852,12170,힐링1582,
1853,12170,cutyhee75,
1854,12170,불타오르네40,
1855,12170,챈맘,
1856,12170,민트5510,
1857,12170,민트5510,
1858,12170,뚱띠3441,
1859,12170,제이디스,
1860,12170,제이디스,
1861,12170,황수연93,
1862,12170,트윈맘9043,
1863,12170,힐링1582,
1864,12170,아이짱65,
1865,12170,아이짱65,
1866,12170,jjb****,
1867,12170,1기 happysong sey,
1868,12170,stu****,
1869,12170,새벽꽃,
1870,12170,melon502,
1871,12170,6812h,
1872,12170,시크맘36,
1873,12170,나르샤5858,
1874,12170,삭가,
1875,12170,PEACE67,
1876,12170,Peche,
1877,12170,fel****,
1878,12170,정애기,
1879,12170,현주사랑,
1880,12170,현이5111,
1881,12170,Rabonie,
1882,12170,Mjaya,
1883,12170,김팻비,
1884,12170,은비4150,
1885,12170,jun****,
1886,12170,200****,
1887,12170,행복이045,
1888,12170,가성비왕 엠디킴,
1889,12170,홍창68,
1890,12170,gks****,
1891,12170,lzxlloollxzl,
1892,12170,가든4536,
1893,12170,힐링1582,
1894,12170,은비4150,
1895,12170,Col38,
1896,12170,크리스탈814,
1897,12170,EEK,
1898,12170,최디터,
1899,12170,qldqhd,
1900,12170,밀5512,
1901,12170,쑥5960,
1902,12170,향9189,
1903,12170,72hj,
1904,12170,limmy95,
1905,12170,난쏘쿨,
1906,12170,지지2970,
1907,12170,platina81,
1908,12170,sjm****,
1909,12170,kl****,
1910,12170,shinbda,
1911,12170,미카2895,
1912,12170,행복소녀30,
1913,12175,1jdh0fd,3.0
1914,12175,12h7a5i,5.0
1915,12251,g15mha,3.0
1916,12251,108sv39,5.0
1917,12174,dd8p97,5.0
1918,12174,uptcll,5.0
1919,12174,10celq8,5.0
1920,12174,10hvf0i,4.0
1921,12174,8tkdhm,5.0
1922,12174,jss465,3.0
1923,12149,flu47h,5.0
1924,12149,fmtaiv,1.0
1925,12149,ap7dr6,5.0
1926,12149,qoh3d9,5.0
1927,12149,vvjrt1,5.0
1928,12149,f4f7ai,4.0
1929,12149,1f6n2jq,1.0
1930,12149,14mobha,1.0
1931,12149,15hhcfb,5.0
1932,12149,rhkdbs,5.0
1933,12149,c5u0ce,5.0
1934,12149,bfc8mn,5.0
1935,12149,dho8tn,5.0
1936,12149,1hdqgvm,2.0
1937,12149,mthc12,3.0
1938,12149,n6j4n5,1.0
1939,12149,e77jfr,3.0
1940,12149,167qe0u,4.0
1941,12149,r7ejvn,4.0
1942,12149,7nk046,5.0
1943,12149,1b28nul,3.0
1944,12149,vmkauj,1.0
1945,12149,qveg5c,1.0
1946,12149,lv40ra,2.0
1947,12149,14fo1k3,1.0
1948,12149,11uiapo,1.0
1949,12149,8o30ct,1.0
1950,12149,16hhmo3,5.0
1951,12149,n4lpvr,2.0
1952,12149,8skc2o,4.0
1953,12149,vqn7qs,4.0
1954,12149,shentv,4.0
1955,12149,f7pvls,5.0
1956,12149,mvfu5b,5.0
1957,12149,eem5rh,3.0
1958,12149,11smvkh,4.0
1959,12149,h61jsd,4.0
1960,12149,13tnnq5,3.0
1961,12149,a6rfan,1.0
1962,12149,h8mqnq,5.0
1963,12149,uopead,1.0
1964,12149,1754cvs,2.0
1965,12149,12urbo5,5.0
1966,12149,v7l7k2,1.0
1967,12149,v3stj5,4.0
1968,12149,15bqmmi,4.0
1969,12149,uptcll,3.0
1970,12149,7spbu8,5.0
1971,12149,skmo1t,5.0
1972,12149,147s087,5.0
1973,12149,90iun7,1.0
1974,12149,12eieng,1.0
1975,12149,1142dok,1.0
1976,12149,d1uh01,4.0
1977,12149,urq89l,4.0
1978,12149,f1qm28,2.0
1979,12149,tsdv9f,5.0
1980,12149,ejr5kl,5.0
1981,12149,f05laq,3.0
1982,12149,7kjonb,1.0
1983,12149,ju2f0e,5.0
1984,12149,famk7e,1.0
1985,12149,c7t2i3,1.0
1986,12149,10hvf0i,4.0
1987,12149,귀여운 여인62,
1988,12149,채연9862,
1989,12149,송이동이,
1990,12149,해피호호,
1991,12149,두부맘81,
1992,12149,뚱기당뚱땅,
1993,12149,냥비,
1994,12149,iam****,
1995,12149,미소천사3085,
1996,12149,연어좋아함,
1997,12149,달려라 뚜껑,
1998,12149,그래그래맘,
1999,12149,무취향수,
2000,12149,das****,
2001,12149,나윤마미60,
2002,12149,꾸러기4649,
2003,12149,녹차푸푸,
2004,12149,Curlywavy,
2005,12149,마음껏자유,
2006,12149,나무그늘2991,
2007,12149,SOM,
2008,12149,바람이여57,
2009,12149,Dark249,
2010,12149,cos1970,
2011,12149,NANAFINE,
2012,12149,NAVER32,
2013,12149,yjh****,
2014,12149,cho12mi,
2015,12149,필승국면,
2016,12149,보테가94,
2017,12149,ros****,
2018,12149,진이빈이,
2019,12149,오루훟,
2020,12149,꾸꾸님,
2021,12149,ohjiya,
2022,12149,꼬맹이3412,
2023,12149,mus****,
2024,12149,수니941,
2025,12149,뚜오롱,
2026,12149,qha****,
2027,12149,rks****,
2028,12149,djadms90,
2029,12149,양파링15,
2030,12149,orola1225,
2031,12149,phj****,
2032,12149,구구2217,
2033,12149,jsi****,
2034,12149,cndgusehdgur,
2035,12149,acm****,
2036,12149,우롱호지차,4.0
2037,12149,깜치여요,
2038,12149,자유freedom,
2039,12149,진이내꺼,
2040,12149,빠라빠빠빠14,
2041,12149,gmt****,
2042,12149,바비박,
2043,12149,nsk****,
2044,12149,ins****,
2045,12149,mokdok,
2046,12149,rla****,
2047,12149,qksrptnr,
2048,12149,베르키온,
2049,12149,하늘바람461,
2050,12149,달콤소금,
2051,12149,은공9465,
2052,12149,hyu****,
2053,12149,라이언잠옷,5.0
2054,12149,rud****,
2055,12149,갓스날갓보미,
2056,12149,rud****,
2057,12149,doo****,
2058,12149,MINI48,
2059,12149,MINI48,
2060,12149,코코모모,
2061,12149,웃어야복온다,
2062,12149,빅마마4348,
2063,12149,khj****,
2064,12149,즐기는자,
2065,12149,어메이징그레이스96,5.0
2066,12149,라이스고슬링,
2067,12149,작은18,
2068,12149,스타게이트,
2069,12149,hmany,
2070,12149,IVORY928,
2071,12149,che****,
2072,12149,s77****,
2073,12149,블랙맘바42,5.0
2074,12149,나의날,4.5
2075,12149,원맨갱,
2076,12149,EUN JoO,
2077,12149,bby****,
2078,12149,mj****,
2079,12149,은12345678,
2080,12149,피투성이,
2081,12149,꿈처럼56,
2082,12149,찌니146,
2083,12149,s77****,
2084,12149,i크리스i,5.0
2085,12149,아띠맘,
2086,12149,상수리나무37,
2087,12149,hera764,
2088,12149,영원1736,
2089,12149,jyj****,
2090,12149,시우시은맘,
2091,12149,다유기38,
2092,12149,지애61,
2093,12149,물방울3680,
2094,12149,용용까꿍56,
2095,12149,투어디자이너,
2096,12149,꿈처럼56,
2097,12149,yun****,
2098,12149,Eunjoc,
2099,12149,Aa37,5.0
2100,12149,ai****,
2101,12149,호이호이1228,
2102,12149,콩쓰54,
2103,12149,Rena6743,
2104,12149,주쓰18,
2105,12149,이윤희2941,
2106,12149,정희진2446,
2107,12192,v1njdj,1.0
2108,12192,lsn2jc,5.0
2109,12192,r2lqeo,5.0
2110,12192,ei95om,5.0
2111,12213,7mtif8,4.0
2112,12213,1jgk6cu,5.0
2113,12213,14ml05a,5.0
2114,12213,rna5o2,5.0
2115,12213,rkdku8,5.0
2116,12213,12be1uq,5.0
2117,12213,o32059,5.0
2118,12213,nt53m6,4.0
2119,12213,ei95om,5.0
2120,12213,1jvq9li,4.0
2121,12213,l64bel,5.0
2122,12206,1gkboaf,5.0
2123,12206,1042bsg,4.0
2124,12206,shentv,3.0
2125,12206,upkj7v,5.0
2126,12206,skqpob,5.0
2127,12206,m6iolb,1.0
2128,12206,vnj3un,2.0
2129,12206,8p37lu,1.0
2130,12206,f1qm28,1.0
2131,12206,qvk96p,1.0
2132,12206,9tidde,4.0
2133,12206,1kicbv7,1.0
2134,12206,gfd2l6,3.0
2135,12227,voco1t,1.0
2136,12227,7mtif8,5.0
2137,12227,1gsanoi,5.0
2138,12227,ei95om,5.0
2139,12227,o32059,5.0
2140,12227,fkiei8,5.0
2141,12227,v905qb,1.0
2142,12227,jsr6p8,4.0
2143,12227,10hvf0i,5.0
2144,12227,1jvq9li,4.0
2145,12227,7r9egj,5.0
2146,12227,7o8dj1,5.0
2147,12177,117b8re,5.0
2148,12177,145ok9m,5.0
2149,12177,ls0789,4.0
2150,12177,n0l0ma,5.0
2151,12177,e77jfr,4.0
2152,12177,14egifo,4.0
2153,12177,fcfug5,4.0
2154,12177,a6rfan,5.0
2155,12177,8ugq7t,5.0
2156,12177,t22f87,4.0
2157,12177,7kjqs7,1.0
2158,12177,beeh8a,2.0
2159,12177,o32059,5.0
2160,12177,7kikrp,5.0
2161,12177,voa1lv,4.0
2162,12177,nd149n,5.0
2163,12177,lglhb9,3.0
2164,12167,udo2nm,5.0
2165,12167,v96ffl,5.0
2166,12167,17snd2g,5.0
2167,12167,b10d9l,5.0
2168,12167,1hn4vi4,5.0
2169,12167,11n9fkd,5.0
2170,12167,1gdq3rt,5.0
2171,12167,mp78qo,5.0
2172,12167,shentv,5.0
2173,12167,9u89mq,5.0
2174,12167,7kmtjf,5.0
2175,12167,14tnpsb,5.0
2176,12167,bee5fs,5.0
2177,12167,g53lq2,5.0
2178,12167,16f5m31,5.0
2179,12167,94kolt,5.0
2180,12212,r9cu18,5.0
2181,12212,dgealp,5.0
2182,12212,1api996,4.0
2183,12212,1h0d69k,5.0
2184,12212,7mtif8,5.0
2185,12212,1i78ja6,4.0
2186,12212,1htr1f1,3.0
2187,12212,8tkdhm,5.0
2188,12212,ei95om,5.0
2189,12212,1042bsg,5.0
2190,12212,15dv6hk,3.0
2191,12212,11e9cmh,1.0
2192,12212,13aajit,5.0
2193,12212,1c2qg1j,5.0
2194,12212,1bn2o2u,5.0
2195,12212,rkdku8,5.0
2196,12212,n43hfv,4.0
2197,12212,117brir,5.0
2198,12212,15jrkg7,5.0
2199,12212,jss465,4.0
2200,12212,108cps1,5.0
2201,12212,154lkha,5.0
2202,12212,17qfgr9,5.0
2203,12212,r0o95r,4.0
2204,12212,9vl8i1,5.0
2205,12212,kh83tm,5.0
2206,12212,o32059,5.0
2207,12212,fosf3f,3.0
2208,12212,cp3ffl,4.0
2209,12212,ff704n,4.0
2210,12212,94kolt,5.0
2211,12212,7kfcbc,5.0
2212,12212,cucddm,5.0
2213,12212,eqgdr8,4.0
2214,12212,ko728m,3.0
2215,12212,10k323i,5.0
2216,12212,7kp6ed,4.0
2217,12212,bfnv4m,5.0
2218,12212,10k2j6v,4.0
2219,12212,g53lq2,3.0
2220,12212,bmi7rd,3.0
2221,12212,m67sei,2.0
2222,12212,1e67uj6,4.0
2223,12212,8onbg1,5.0
2224,12212,nip,
2225,12212,js4933,
2226,12212,룰로랄리,
2227,12212,yue****,4.0
2228,12212,Gu3494,5.0
2229,12212,lmk****,5.0
2230,12212,밈블리84,5.0
2231,12212,깔깔마녀,5.0
2232,12212,윤형32,5.0
2233,12212,담소,5.0
2234,12212,깔깔마녀,5.0
2235,12212,sio****,4.0
2236,12212,비니1343,5.0
2237,12240,v46min,3.0
2238,12240,vii8cg,5.0
2239,12240,105cduu,1.0
2240,12186,1d38hvm,5.0
2241,12186,15dv6hk,5.0
2242,12186,ei95om,5.0
2243,12186,17nqvkd,1.0
2244,12186,1798u98,1.0
2245,12186,tfi322,5.0
2246,12186,bepshd,5.0
2247,12186,1a7299h,4.0
2248,12186,18k9bg2,5.0
2249,12186,14p54rd,5.0
2250,12186,rkdku8,5.0
2251,12186,7maofb,5.0
2252,12186,10k2j6v,3.0
2253,12186,lp4kl3,4.0
2254,12186,m44sa0,3.0
2255,12186,ysy****,5.0
2256,12186,깔삼46,5.0
2257,12186,hee****,5.0
2258,12186,장림유도,5.0
2259,12186,par****,5.0
2260,12186,이쁜둥이네,5.0
2261,12186,Vea n,4.0
2262,12186,다람쥐2266,5.0
2263,12186,별빛화살,5.0
2264,12186,smw****,3.0
2265,12186,다정7977,4.0
2266,12153,vuhbih,5.0
2267,12153,14jn51r,5.0
2268,12153,f4f7ai,5.0
2269,12153,1blb9s3,2.0
2270,12153,fopm63,5.0
2271,12153,1aq35ku,5.0
2272,12153,cvpjf2,4.0
2273,12153,lejgbs,5.0
2274,12153,cl3n5m,5.0
2275,12153,162ir07,5.0
2276,12153,7lqnno,2.0
2277,12153,1tugmhe,5.0
2278,12153,1cvor4p,5.0
2279,12153,1ddo5c3,5.0
2280,12153,1crev4c,5.0
2281,12153,17snd2g,5.0
2282,12153,12s5fvi,5.0
2283,12153,1lma9r8,5.0
2284,12153,uffolh,5.0
2285,12153,16mcbe8,5.0
2286,12153,1jgk6cu,5.0
2287,12153,1b90a3u,4.0
2288,12153,era946,2.0
2289,12153,rkdku8,3.0
2290,12153,1a1va5v,4.0
2291,12153,aub519,2.0
2292,12153,14ji7m3,5.0
2293,12153,o32059,4.0
2294,12153,10hvf0i,3.0
2295,12153,b3357v,2.0
2296,12153,7lqnno,3.0
2297,12153,10k2j6v,3.0
2298,12153,cgm6r7,4.0
2299,12153,코코샤넬526,3.0
2300,12153,씨네필94,4.0
2301,12153,박희태5058,5.0
2302,12153,piy****,5.0
2303,12153,Kimyoungju,
2304,12153,min****,
2305,12153,yer****,4.0
2306,12153,도깨비348,5.0
2307,12153,rlaaltjd,3.5
2308,12153,dbstnwls20,5.0
2309,12153,ihs8441,4.0
2310,12153,지니유니48,5.0
2311,12153,dlr****,5.0
2312,12153,gjh****,2.0
2313,12153,to38,4.0
2314,12153,다람쥐2266,5.0
2315,12161,e4hocl,5.0
2316,12161,13n0cvg,1.0
2317,12161,rkdku8,5.0
2318,12161,no972q,4.0
2319,12161,1042bsg,5.0
2320,12161,e9e5k4,3.0
2321,12161,7o07av,5.0
2322,12161,10k2j6v,3.0
2323,12193,7n622o,1.0
2324,12193,u0nh3m,1.0
2325,12193,7k8co8,1.0
2326,12193,ferjnp,1.0
2327,12193,g7l2h4,1.0
2328,12193,1e02b0t,1.0
2329,12193,1e67uj6,1.0
2330,12193,1cvor4p,1.0
2331,12193,1f5eefe,1.0
2332,12193,fsgu1v,1.0
2333,12193,99ha60,2.0
2334,12193,uptcll,3.0
2335,12193,13l6vm3,5.0
2336,12193,13m416o,3.0
2337,12193,grivjh,3.0
2338,12193,an6cvf,1.0
2339,12193,no972q,1.0
2340,12193,19b60p2,1.0
2341,12193,8rbbqd,1.0
2342,12231,8tlo1h,5.0
2343,12231,16130sn,5.0
2344,12231,1hkau6s,5.0
2345,12231,gsio1g,5.0
2346,12231,1i89mv1,5.0
2347,12231,ei95om,5.0
2348,12231,14dhsi0,5.0
2349,12231,n055ri,5.0
2350,12231,14ts6f2,5.0
2351,12231,12qdnea,5.0
2352,12231,91uc8m,5.0
2353,12231,18js7p1,5.0
2354,12231,1b37tu1,5.0
2355,12231,vript4,5.0
2356,12231,12h7a5i,5.0
2357,12231,17dq8nt,4.0
2358,12231,15h0uan,5.0
2359,12231,bk44v1,5.0
2360,12231,e8eijg,3.0
2361,12231,u4631m,3.0
2362,12231,7l3lki,5.0
2363,12231,lg1iri,1.0
2364,12231,feg95g,3.0
2365,12231,1jvq9li,5.0
2366,12231,10dduqh,4.0
2367,12231,1n51dbq,5.0
2368,12228,fsgu1v,5.0
2369,12228,ei95om,1.0
2370,12228,f56n1s,5.0
2371,12228,g53lq2,5.0
2372,12228,tecr42,1.0
2373,12228,7lqnno,5.0
2374,12228,unl4jm,4.0
2375,12228,1u644tj,5.0
2376,12228,k36bak,2.0
2377,12157,1avosl1,5.0
2378,12157,8tkdhm,3.0
2379,12157,1426q2u,5.0
2380,12157,rkdku8,2.0
2381,12148,14jfaoj,5.0
2382,12148,tn0k2t,5.0
2383,12148,1jvq9li,3.0
2384,12148,8ok9h3,4.0
2385,12148,r12c24,5.0
2386,12148,1h2lqim,5.0
2387,12148,c965h0,5.0
2388,12148,ajik5f,3.0
2389,12148,937it2,3.0
2390,12148,rk3vav,5.0
2391,12148,7kmtjf,5.0
2392,12148,um1b0k,5.0
2393,12148,144gm46,5.0
2394,12148,1894lth,5.0
2395,12148,17n0g7g,2.0
2396,12148,c8b5af,3.0
2397,12148,kguggf,1.0
2398,12148,vv5q1c,3.0
2399,12148,qu7bh8,2.0
2400,12148,7lo5s7,3.0
2401,12148,n34iu2,4.0
2402,12148,etj5op,4.0
2403,12148,7la6mt,1.0
2404,12148,10hvf0i,3.0
2405,12148,bkmq24,4.0
2406,12148,7lqnno,3.0
2407,12148,10k2j6v,3.0
2408,12148,10akla5,3.0
2409,12148,7l477d,3.0
2410,12214,7kf7hi,1.0
2411,12183,17o10k4,3.0
2412,12244,9u89mq,3.0
2413,12244,qu7bh8,5.0
2414,12244,10u6get,1.0
2415,12244,1kj6rdr,5.0
2416,12244,dceil6,3.0
2417,12244,리오넬라,
2418,12244,둘리엉가,3.0
2419,12244,aas****,4.5
2420,12255,샤론582,
2421,12255,s_****,
2422,12255,알이즈웰36,
2423,12255,연두부9385,
2424,12255,모야모야케이,
2425,12255,Narr53,
2426,12255,모야모야케이,
2427,12255,BlairPark0730,
2428,12255,이혜원7531,
2429,12255,캐캐피,
2430,12255,aa6****,
2431,12255,wld****,
2432,12255,정가네,
2433,12255,i크리스i,
2434,12255,polovesig2,
2435,12255,소ㅇi,
2436,12255,밍싱,
2437,12255,mid****,
2438,12255,모야모야케이,
2439,12255,썸머8912,
2440,12255,Rimyang,
2441,12255,모뜨,
2442,12255,똑,
2443,12255,Narr53,
2444,12255,슈피79,
2445,12255,JustNOW,
2446,12255,hmgm,
2447,12255,jeong4869,
2448,12255,Foodlover,5.0
2449,12255,완소아35,
2450,12255,원3121,
2451,12255,웅s46,
2452,12255,소ㅇi,
2453,12255,annika1004,
2454,12255,dbw****,
2455,12255,ENT,
2456,12255,hmgm,
2457,12255,연두부9385,
2458,12255,하싼48,
2459,12255,ㅎㅎㅎㅎㅎㅎㅎㅎ64,
2460,12255,쯔리80,
2461,12255,jane731,
2462,12255,i크리스i,
2463,12255,SOY90,
2464,12255,콩콩이7675,
2465,12255,Alex2393,
2466,12255,단다닝,
2467,12255,헉키,
2468,12255,성적사냥꾼,
2469,12255,sun****,
2470,12255,유앤미블루17,
2471,12255,레베818,
2472,12255,정이1464,
2473,12255,1023bora,
2474,12255,ohch2003,
2475,12255,김회장님82,
2476,12255,지니팡47,
2477,12255,hmgm,
2478,12255,소비자,
2479,12255,라떼950,5.0
2480,12255,blackp97,
2481,12255,Uo22,
2482,12255,사장님렌터카 박과장,
2483,12255,소머즈86,5.0
2484,12255,ohch2003,
2485,12255,eun****,5.0
2486,12255,돌고래468,
2487,12255,성적사냥꾼,
2488,12255,kis****,
2489,12255,신예지95,
2490,12255,mn****,
2491,12255,rwmom,
2492,12255,란6239,4.0
2493,12255,어러이,
2494,12255,파반느50,
2495,12255,Mallak,4.5
2496,12255,제이9413,
2497,12255,사과나무5238,
2498,12255,horizon,
2499,12255,lee****,
2500,12255,올해는 최고,
2501,12255,메이2429,
2502,12255,lemon2653,
2503,12255,연두부9385,4.5
2504,12255,몽구스8071,
2505,12255,영버,
2506,12255,sjy****,
2507,12255,Cinci,
2508,12255,뉴욕 맨하튼,5.0
2509,12255,올해는 최고,
2510,12255,수소이온,4.0
2511,12255,하루하루5215,
2512,12255,박딸기,
2513,12255,HAM5492,4.5
2514,12255,anne862,
2515,12255,코코너시,5.0
2516,12255,숮엉,5.0
2517,12255,ju4****,
2518,12255,yeathree,3.0
2519,12255,연두부9385,4.5
2520,12255,dbgmlwo7,
2521,12255,힐링1582,
2522,12255,리스트 발라드,
2523,12255,nem****,
2524,12255,Jun449,
2525,12255,뀨웅32,
2526,12255,나혜,4.0
2527,12255,장재영1498,4.5
2528,12255,fly****,1.0
2529,12255,Ggg91,
2530,12255,Jew,1.0
2531,12255,승도리다,
2532,12255,byu****,
2533,12255,뚜요니35,
2534,12255,kkmmzwe,
2535,12255,똑똑마미,
2536,12255,못낸이 저팔계,
2537,12255,량아26,
2538,12255,넨이,
2539,12255,luv****,
2540,12147,bepshd,4.0
2541,12147,10rgjpb,5.0
2542,12147,bfctbb,4.0
2543,12147,16kk2c1,4.0
2544,12147,n01oj2,1.0
2545,12147,7pkiu2,5.0
2546,12147,1quihom,5.0
2547,12147,7keifc,5.0
2548,12147,1j0hf6c,5.0
2549,12147,1et95mp,5.0
2550,12147,7kt3g7,5.0
2551,12147,bfp5eo,5.0
2552,12147,17snd2g,5.0
2553,12147,18ld0m2,4.0
2554,12147,bee41r,3.0
2555,12147,g1o49p,5.0
2556,12147,11cr2jl,4.0
2557,12147,konu6k,5.0
2558,12147,voa1lv,3.0
2559,12147,7npu5j,5.0
2560,12147,sn2uvg,5.0
2561,12147,12qs26r,4.0
2562,12147,gsdoko,4.0
2563,12147,edvas4,5.0
